,Bus Name,Area Number,Zone Number,Volt (PU),Volt (KV),Angle (Deg),Gen MW,Gen MVAR,Load MW,Load MVAR,Shunt MW,Shunt MVAR,To Bus Name,MW,MVAR,Transformer Ratio,Transformer Angle (Deg),Percent,Rating,Load Flow Case
17,153     MID230      230.00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152     MID500      500.00    1  1,-757.0019,-309.8928,1.000UN,0.0,33,2500.0,"Load-MW = 3533.1, Gen-MW = 3607.9, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
18,153     MID230      230.00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154     DOWNTN      230.00    1  1,293.9241,117.6171,,0.0,108,300.0,"Load-MW = 3533.1, Gen-MW = 3607.9, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
19,153     MID230      230.00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154     DOWNTN      230.00    1  2,244.9368,94.8501,,0.0,90,300.0,"Load-MW = 3533.1, Gen-MW = 3607.9, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
20,153     MID230      230.00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3006     UPTOWN      230.00    5  1,-2.6753,-2.5736,,0.0,0,,"Load-MW = 3533.1, Gen-MW = 3607.9, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
21,154     DOWNTN      230.00,1,1,0.9119,209.7435,-19.9997,0.0,0.0,1104.081,800.0,0.0,-249.484,,0.0,0.0,,0.0,0,,"Load-MW = 3533.1, Gen-MW = 3607.9, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
22,154     DOWNTN      230.00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153     MID230      230.00    1  1,-288.5849,-78.4684,,0.0,109,300.0,"Load-MW = 3533.1, Gen-MW = 3607.9, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
23,154     DOWNTN      230.00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153     MID230      230.00    1  2,-240.4874,-68.1624,,0.0,91,300.0,"Load-MW = 3533.1, Gen-MW = 3607.9, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
24,154     DOWNTN      230.00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203     EAST230     230.00    2  1,-130.2412,-60.3356,,0.0,79,200.0,"Load-MW = 3533.1, Gen-MW = 3607.9, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
25,154     DOWNTN      230.00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205     SUB230      230.00    2  1,-286.8364,-270.6444,,0.0,72,600.0,"Load-MW = 3533.1, Gen-MW = 3607.9, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
26,154     DOWNTN      230.00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3008     CATDOG      230.00    5  1,-157.9097,-72.8977,,0.0,48,400.0,"Load-MW = 3533.1, Gen-MW = 3607.9, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
27,201     HYDRO       500.00,2,2,1.04,520.0001,-2.7819,0.0,0.0,0.0,0.0,0.0,-324.48,,0.0,0.0,,0.0,0,,"Load-MW = 3533.1, Gen-MW = 3607.9, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
28,201     HYDRO       500.00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151     NUCPANT     500.00    1  1,-590.4786,214.8788,,0.0,50,1200.0,"Load-MW = 3533.1, Gen-MW = 3607.9, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
29,201     HYDRO       500.00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202     EAST500     500.00    2  1,549.4008,79.0907,,0.0,44,1200.0,"Load-MW = 3533.1, Gen-MW = 3607.9, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
30,201     HYDRO       500.00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205     SUB230      230.00    2  &1,638.6914,137.3796,,0.0,52,1200.0,"Load-MW = 3533.1, Gen-MW = 3607.9, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
31,201     HYDRO       500.00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211     HYDRO_G     20.000    2  1,-597.6324,-106.8112,1.000LK,0.0,76,800.0,"Load-MW = 3533.1, Gen-MW = 3607.9, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
32,202     EAST500     500.00,2,2,0.9928,496.3847,-10.217,0.0,0.0,0.0,0.0,0.0,-0.0,,0.0,0.0,,0.0,0,,"Load-MW = 3533.1, Gen-MW = 3607.9, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
33,202     EAST500     500.00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152     MID500      500.00    1  1,-113.7355,-111.2993,,0.0,13,1200.0,"Load-MW = 3533.1, Gen-MW = 3607.9, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
34,202     EAST500     500.00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201     HYDRO       500.00    2  1,-543.171,-207.9381,,0.0,49,1200.0,"Load-MW = 3533.1, Gen-MW = 3607.9, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
35,202     EAST500     500.00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203     EAST230     230.00    2  1,656.899,319.2372,1.000LK,0.0,91,800.0,"Load-MW = 3533.1, Gen-MW = 3607.9, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
36,203     EAST230     230.00,2,2,0.9439,217.0893,-16.6796,0.0,0.0,331.2242,150.0,0.0,-44.5442,,0.0,0.0,,0.0,0,,"Load-MW = 3533.1, Gen-MW = 3607.9, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
37,203     EAST230     230.00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154     DOWNTN      230.00    1  1,131.2089,61.4001,,0.0,77,200.0,"Load-MW = 3533.1, Gen-MW = 3607.9, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
38,203     EAST230     230.00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202     EAST500     500.00    2  1,-654.7341,-231.2878,1.000UN,0.0,87,800.0,"Load-MW = 3533.1, Gen-MW = 3607.9, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
39,203     EAST230     230.00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205     SUB230      230.00    2  1,96.152,32.2166,,0.0,54,200.0,"Load-MW = 3533.1, Gen-MW = 3607.9, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
40,203     EAST230     230.00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205     SUB230      230.00    2  2,96.152,32.2166,,0.0,54,200.0,"Load-MW = 3533.1, Gen-MW = 3607.9, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
41,205     SUB230      230.00,2,2,0.9228,212.2352,-19.4093,0.0,0.0,1324.897,700.0,0.0,-255.4467,,0.0,0.0,,0.0,0,,"Load-MW = 3533.1, Gen-MW = 3607.9, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
42,205     SUB230      230.00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154     DOWNTN      230.00    1  1,287.4456,269.2174,,0.0,71,600.0,"Load-MW = 3533.1, Gen-MW = 3607.9, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
43,205     SUB230      230.00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201     HYDRO       500.00    2  &1,-623.8204,-179.6206,1.000UN,0.0,81,800.0,"Load-MW = 3533.1, Gen-MW = 3607.9, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
44,205     SUB230      230.00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203     EAST230     230.00    2  1,-95.5613,-33.8695,,0.0,55,200.0,"Load-MW = 3533.1, Gen-MW = 3607.9, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
45,205     SUB230      230.00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203     EAST230     230.00    2  2,-95.5613,-33.8695,,0.0,55,200.0,"Load-MW = 3533.1, Gen-MW = 3607.9, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
46,205     SUB230      230.00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206     URBGEN      18.000    2  1,-797.3759,-466.4045,1.000LK,0.0,103,900.0,"Load-MW = 3533.1, Gen-MW = 3607.9, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
47,206     URBGEN      18.000,2,2,0.9989,17.9801,-12.8635,800.0001,600.0,0.0,0.0,0.0,-0.0,,0.0,0.0,,0.0,0,,"Load-MW = 3533.1, Gen-MW = 3607.9, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
48,206     URBGEN      18.000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205     SUB230      230.00    2  1,799.9815,599.9946,1.000UN,0.0,111,900.0,"Load-MW = 3533.1, Gen-MW = 3607.9, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
49,211     HYDRO_G     20.000,2,2,1.0727,21.4548,3.7157,600.0001,179.2821,0.0,0.0,0.0,-0.0,,0.0,0.0,,0.0,0,,"Load-MW = 3533.1, Gen-MW = 3607.9, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
50,211     HYDRO_G     20.000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201     HYDRO       500.00    2  1,600.0178,179.2242,1.000UN,0.0,78,800.0,"Load-MW = 3533.1, Gen-MW = 3607.9, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
51,3001     MINE        230.00,5,5,1.0219,235.0471,-3.2583,0.0,0.0,0.0,0.0,0.0,-0.0,,0.0,0.0,,0.0,0,,"Load-MW = 3533.1, Gen-MW = 3607.9, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
52,3001     MINE        230.00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3002     E. MINE     500.00    5  1,174.7937,26.5632,1.000LK,0.0,22,800.0,"Load-MW = 3533.1, Gen-MW = 3607.9, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
53,3001     MINE        230.00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3003     S. MINE     230.00    5  1,432.3896,128.6344,,0.0,0,,"Load-MW = 3533.1, Gen-MW = 3607.9, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
54,3001     MINE        230.00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3011     MINE_G      13.800    5  1,-607.1849,-155.1976,1.000LK,0.0,48,1300.0,"Load-MW = 3533.1, Gen-MW = 3607.9, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
55,3002     E. MINE     500.00,5,5,1.0179,508.9267,-4.6983,0.0,0.0,0.0,0.0,0.0,-0.0,,0.0,0.0,,0.0,0,,"Load-MW = 3533.1, Gen-MW = 3607.9, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
56,3002     E. MINE     500.00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3001     MINE        230.00    5  1,-174.7039,-22.0736,1.000UN,0.0,22,800.0,"Load-MW = 3533.1, Gen-MW = 3607.9, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
57,3002     E. MINE     500.00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3004     WEST        500.00    5  1,174.7038,22.0737,,0.0,0,,"Load-MW = 3533.1, Gen-MW = 3607.9, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
58,3003     S. MINE     230.00,5,5,1.0124,232.8613,-5.1742,0.0,0.0,0.0,0.0,0.0,-0.0,,0.0,0.0,,0.0,0,,"Load-MW = 3533.1, Gen-MW = 3607.9, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
59,3003     S. MINE     230.00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3001     MINE        230.00    5  1,-432.3896,-113.0455,,0.0,0,,"Load-MW = 3533.1, Gen-MW = 3607.9, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
60,3003     S. MINE     230.00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3005     WEST        230.00    5  1,216.1945,56.5228,,0.0,0,,"Load-MW = 3533.1, Gen-MW = 3607.9, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
61,3003     S. MINE     230.00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3005     WEST        230.00    5  2,216.1945,56.5228,,0.0,0,,"Load-MW = 3533.1, Gen-MW = 3607.9, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
62,3004     WEST        500.00,5,5,0.9975,498.7701,-9.9386,0.0,0.0,0.0,0.0,0.0,-0.0,,0.0,0.0,,0.0,0,,"Load-MW = 3533.1, Gen-MW = 3607.9, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
63,3004     WEST        500.00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152     MID500      500.00    1  1,-20.8923,-131.2155,,0.0,0,,"Load-MW = 3533.1, Gen-MW = 3607.9, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
64,3004     WEST        500.00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3002     E. MINE     500.00    5  1,-172.8948,-14.9326,,0.0,0,,"Load-MW = 3533.1, Gen-MW = 3607.9, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
65,3004     WEST        500.00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3005     WEST        230.00    5  1,193.786,146.1481,1.000LK,0.0,30,800.0,"Load-MW = 3533.1, Gen-MW = 3607.9, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
66,3005     WEST        230.00,5,5,0.9734,223.8932,-11.7625,0.0,0.0,110.4081,50.0,0.0,-0.0,,0.0,0.0,,0.0,0,,"Load-MW = 3533.1, Gen-MW = 3607.9, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
67,3005     WEST        230.00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3003     S. MINE     230.00    5  1,-213.2398,-38.8075,,0.0,0,,"Load-MW = 3533.1, Gen-MW = 3607.9, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
68,3005     WEST        230.00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3003     S. MINE     230.00    5  2,-213.2398,-38.8075,,0.0,0,,"Load-MW = 3533.1, Gen-MW = 3607.9, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
69,3005     WEST        230.00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3004     WEST        500.00    5  1,-193.5492,-136.5276,1.000UN,0.0,30,800.0,"Load-MW = 3533.1, Gen-MW = 3607.9, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
70,3005     WEST        230.00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3006     UPTOWN      230.00    5  1,2.6762,-6.9073,,0.0,0,,"Load-MW = 3533.1, Gen-MW = 3607.9, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
71,3005     WEST        230.00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3008     CATDOG      230.00    5  &1,309.1021,109.609,,0.0,0,,"Load-MW = 3533.1, Gen-MW = 3607.9, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
72,3005     WEST        230.00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3008     CATDOG      230.00    5  1,197.8405,61.4412,,0.0,0,,"Load-MW = 3533.1, Gen-MW = 3607.9, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
73,3006     UPTOWN      230.00,5,5,0.9745,224.1257,-11.8186,0.0,0.0,0.0,0.0,0.0,-0.0,,0.0,0.0,,0.0,0,,"Load-MW = 3533.1, Gen-MW = 3607.9, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
74,3006     UPTOWN      230.00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153     MID230      230.00    1  1,2.6754,-0.2736,,0.0,0,,"Load-MW = 3533.1, Gen-MW = 3607.9, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
75,3006     UPTOWN      230.00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3005     WEST        230.00    5  1,-2.6755,0.2736,,0.0,0,,"Load-MW = 3533.1, Gen-MW = 3607.9, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
76,3008     CATDOG      230.00,5,5,0.9319,214.3343,-17.7669,0.0,0.0,220.8161,75.0,0.0,-0.0,,0.0,0.0,,0.0,0,,"Load-MW = 3533.1, Gen-MW = 3607.9, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
77,3008     CATDOG      230.00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154     DOWNTN      230.00    1  1,158.8379,54.9597,,0.0,45,400.0,"Load-MW = 3533.1, Gen-MW = 3607.9, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
78,3008     CATDOG      230.00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3005     WEST        230.00    5  &1,-84.6111,-14.6919,,0.0,0,,"Load-MW = 3533.1, Gen-MW = 3607.9, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
79,3008     CATDOG      230.00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3005     WEST        230.00    5  1,-195.0769,-49.3072,,0.0,0,,"Load-MW = 3533.1, Gen-MW = 3607.9, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
80,3008     CATDOG      230.00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3018     CATDOG_G    13.800    5  1,-99.9634,-65.9601,1.000LK,0.0,80,150.0,"Load-MW = 3533.1, Gen-MW = 3607.9, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
81,3011     MINE_G      13.800,5,5,1.04,14.352,0.0,607.9371,192.8049,0.0,0.0,0.0,-0.0,,0.0,0.0,,0.0,0,,"Load-MW = 3533.1, Gen-MW = 3607.9, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
82,3011     MINE_G      13.800,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3001     MINE        230.00    5  1,607.9371,192.8049,1.000UN,0.0,49,1300.0,"Load-MW = 3533.1, Gen-MW = 3607.9, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
83,3018     CATDOG_G    13.800,5,5,0.9964,13.7509,-12.5253,100.0,80.0,0.0,0.0,0.0,-0.0,,0.0,0.0,,0.0,0,,"Load-MW = 3533.1, Gen-MW = 3607.9, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
84,3018     CATDOG_G    13.800,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3008     CATDOG      230.00    5  1,99.9981,79.9994,1.000UN,0.0,85,150.0,"Load-MW = 3533.1, Gen-MW = 3607.9, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
0,101     NUC-A       21.600,1,77,1.02,22.032,5.9191,750.0,108.3137,0.0,0.0,0.0,-0.0,,0.0,0.0,,0.0,0,,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
1,101     NUC-A       21.600,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151     NUCPANT     500.00    1  1,749.9995,108.3137,1.000UN,0.0,61,1250.0,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
2,102     NUC-B       21.600,1,77,1.02,22.032,5.9191,750.0,108.3137,0.0,0.0,0.0,-0.0,,0.0,0.0,,0.0,0,,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
3,102     NUC-B       21.600,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151     NUCPANT     500.00    1  1,749.9995,108.3137,1.000UN,0.0,61,1250.0,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
4,151     NUCPANT     500.00,1,1,1.0083,504.1459,0.2455,0.0,0.0,0.0,0.0,0.0,609.9913,,0.0,0.0,,0.0,0,,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
5,151     NUCPANT     500.00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101     NUC-A       21.600    1  1,-748.3437,-33.2508,1.000LK,0.0,60,1250.0,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
6,151     NUCPANT     500.00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102     NUC-B       21.600    1  1,-748.3437,-33.2508,1.000LK,0.0,60,1250.0,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
7,151     NUCPANT     500.00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152     MID500      500.00    1  1,447.5877,-128.2461,,0.0,38,1200.0,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
8,151     NUCPANT     500.00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152     MID500      500.00    1  2,447.5877,-128.2461,,0.0,38,1200.0,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
9,151     NUCPANT     500.00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201     HYDRO       500.00    2  1,601.5081,-286.9975,,0.0,55,1200.0,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
10,152     MID500      500.00,1,1,0.995,497.5007,-11.5217,0.0,0.0,0.0,0.0,0.0,-0.0,,0.0,0.0,,0.0,0,,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
11,152     MID500      500.00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151     NUCPANT     500.00    1  1,-442.4012,-131.1621,,0.0,39,1200.0,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
12,152     MID500      500.00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151     NUCPANT     500.00    1  2,-442.4012,-131.1621,,0.0,39,1200.0,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
13,152     MID500      500.00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153     MID230      230.00    1  1,760.2272,358.9685,1.009LK,0.0,34,2500.0,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
14,152     MID500      500.00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202     EAST500     500.00    2  1,129.1965,14.365,,0.0,11,1200.0,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
15,152     MID500      500.00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3004     WEST        500.00    5  1,-4.627,-111.0095,,0.0,0,,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
16,153     MID230      230.00,1,1,0.9683,222.7148,-13.8039,0.0,0.0,225.2325,100.0,0.0,-0.0,,0.0,0.0,,0.0,0,,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
17,153     MID230      230.00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152     MID500      500.00    1  1,-760.2272,-322.5996,1.000UN,0.0,33,2500.0,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
18,153     MID230      230.00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154     DOWNTN      230.00    1  1,302.8615,122.1977,,0.0,112,300.0,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
19,153     MID230      230.00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154     DOWNTN      230.00    1  2,252.3846,98.7059,,0.0,93,300.0,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
20,153     MID230      230.00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3006     UPTOWN      230.00    5  1,-20.2517,1.6966,,0.0,0,,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
